Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.273940086,,3.38132,,3.873800039,,3.579479933,3.361289978,3.35958004,3.474999905,3.233829975,3.469990015,3.395279884,3.167890072,3.187020063,3.230249882,3.260420084,3.101840019,3.219029903,3.247359991,3.362790108,3.321059942,3.387579918,3.527220011,,
SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267540008,,,,,,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425249994,0.407070011,0.411830008,0.346579999,0.302089989,,,,,,,,,,,0.221750006,,,,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01963,,,,,,,
TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300500005,,,,,,
TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461941438,0.563327886,0.627640791,0.69416758,0.728595041,0.797672538,0.909482875,1.003996764,1.105229771,1.177221266,1.247795661,1.245061083,1.344388489,1.400170276,1.684839444,1.614790816,1.880732543,1.708819238,1.941673422,1.90801384,1.903154161,1.902851184,1.912163689,2.02707766,2.246036225,,
TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75843444,0.801478867,0.652224247,0.678342603,0.696777187,0.776944144,0.787649349,0.786561672,0.759998584,0.75064742,0.757055483,0.810515597,0.791192883,0.888505055,0.854612209,0.816819567,0.849310698,0.834275682,0.859826346,0.869880055,0.879327012,0.904718815,0.893397329,0.931412277,0.970686659,,
TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234760001,,0.223240003,,0.266539991,,,,,,,,
THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119180001,0.102140002,,0.248359993,0.244709998,0.252310008,0.230550006,0.245340005,0.238279998,0.218889996,0.232710004,0.200800002,0.203309998,0.234549999,,0.36146,,0.44163999,0.479880005,0.61609,0.778289974,1.001659989,1.114060044,1.142570019,,,
TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089529999,0.07068,0.068850003,0.066969998,0.095700003,0.107320003,0.067780003,0.06983,0.085770003,0.089139998,0.121480003,0.114320002,0.11851,0.116240002,0.103399999,0.106219999,0.109569997,0.094010003,0.093670003,0.089029998,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56910482,0.541672844,0.527056708,0.563174262,0.567159377,0.595109524,0.594575614,0.631211118,0.67655843,0.706681989,0.741324763,0.719286114,0.689848151,0.720211487,0.746081375,0.781653918,0.73630287,0.661183037,0.66077736,0.668261465,,,
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456630531,,0.618579335,,,,,
TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.623488638,0.617372523,0.627314253,0.650724441,0.64651257,0.653705239,0.654905175,0.719290018,0.740626183,0.769775726,0.786319535,0.785862638,0.82649937,0.785776467,0.762213572,0.710360053,0.743990004,0.640710419,0.678184962,0.62368647,0.649846331,0.602305425,0.637916034,,,,
TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444128083,,,,,,,,,,,,,,,
TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103249997,0.115529999,0.127149999,0.122919999,0.108000003,0.104170002,0.131779999,0.115010001,0.114409998,0.114309996,0.072329998,0.059220001,0.030719999,0.056650002,0.047710001,0.040240001,0.043779999,0.056669999,0.081720002,0.086580001,0.091410004,0.09149,0.084449999,0.06106,,,
TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54302001,0.650439978,0.730949998,0.711950004,0.677290022,0.665400028,0.639330029,0.706439972,0.658060014,0.674579978,0.649370015,0.637199998,0.619880021,0.59412998,0.565379977,0.699540019,0.718400002,0.748390019,,,
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451590002,0.49169001,0.361979991,0.455570012,0.465579987,0.522469997,0.509039998,0.465319991,0.497130007,0.563809991,0.552919984,0.686160028,0.687409997,0.803619981,0.793690026,0.793929994,0.825950027,0.812059999,0.856400013,0.876890004,0.938160002,0.952719986,1.025169969,1.064290047,1.088930011,,
TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334619999,,,0.373070002,,,0.514559984,,,,,,,,,
UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367559999,0.256119996,0.260560006,0.21514,0.300330013,0.388209999,0.326319993,0.255470008,0.359899998,,,,0.142649993,,,,,,,,
UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.192299962,1.069929957,0.969680011,0.929040015,0.989440024,0.962689996,1.071660042,1.04392004,0.995180011,0.914030015,0.818690002,0.809909999,0.82595998,0.802789986,0.710900009,0.723630011,0.73299998,0.650340021,0.614769995,0.483390003,0.448790014,0.471130013,0.433840007,0.406080008,,
UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532317415,,0.573899519,0.659248329,0.691671433,0.77914975,0.820300219,0.847547475,0.902673363,0.922385661,0.97002722,1.01538353,1.142650748,1.226397102,1.216559231,1.332086563,1.328357448,1.432596805,1.537055474,1.513423946,1.506148628,1.545631728,1.631852309,1.906313728,,
URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265009999,0.349940002,0.191860005,0.224169999,0.209250003,,0.238179997,,,,0.365390003,0.424719989,0.379729986,0.412519991,0.341149986,0.348699987,0.327600002,0.321130008,0.335790008,0.364459991,0.37597999,0.448489994,0.386729985,0.483020008,,,
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.450010061,2.479830027,2.504009962,2.549649954,2.628789902,2.648299932,2.559259892,2.564549923,2.502429962,2.516969919,2.557640076,2.631609917,2.767910004,2.812700033,2.735399961,2.765249968,2.681659937,2.711539984,2.721509933,2.782059908,2.845849991,2.895720005,3.000819921,3.166090012,3.450180054,,
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360630006,0.34544,0.293559998,0.268249989,0.270410001,0.237409994,0.223949999,0.217209995,0.193540007,0.203150004,0.154300004,0.148770005,0.15512,0.155000001,0.153349996,0.164969996,0.17238,0.148340002,0.124499999,0.113770001,0.139180005,,
VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043060001,0.120279998,,,,,,,,,,,,,,,,,,,,
VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189070001,0.317420006,0.201100007,0.238030002,0.240140006,0.188229993,0.152960002,0.250099987,0.318529993,0.33713001,,,,,,,,
VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06617,0.037760001,0.03424,0.02936,0.03122,0.027170001,,,,,,,,,,,,,,,
VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192729995,,,,,,,,,0.190439999,,0.373589993,,0.441130012,,0.526740015,,0.531719983,,,
VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.964244736,1.96256762,1.97743493,2.05236511,2.053256495,2.072214182,2.036744753,2.025420905,1.976992503,1.959438112,1.969281306,1.936990772,1.990412386,2.02819751,2.013409991,1.998630686,2.024836973,1.987380123,2.067215008,2.09495255,2.137829338,2.133374887,2.19605003,2.331933649,2.6270806,,
WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526939988,,,,0.642239988,,0.676500022,0.726809978,0.770240009,0.80290997,0.793640018,0.805670023,0.749930024,0.662840009,0.66753,0.669340014,0.663299978,0.709869981,0.731469989,0.749920011,0.762570024,0.686569989,0.615249991,,,
ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01104,0.00737,,,,,0.00544,0.00847,0.022229999,0.02493,,,0.278189987,,,,,,,,,,,,,,
ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
